score,Insu R1,Insu R2,Insu R3,SC Tap1,SC Tap2,SC Tap3,R12.1,R12.2,R12.3,R12.4,R12.5,R12.6,R12.7,R12.8,R12.9,R12.10,R12.11,R12.12,R12.13,R12.14,R12.15,R12.16,R12.17,R23.1,R23.2,R23.3,R23.4,R23.5,R23.6,R23.7,R23.8,R23.9,R23.10,R23.11,R23.12,R23.13,R23.14,R23.15,R23.16,R23.17,R31.1,R31.2,R31.3,R31.4,R31.5,R31.6,R31.7,R31.8,R31.9,R31.10,R31.11,R31.12,R31.13,R31.14,R31.15,R31.16,R31.17,x10,x20,x30,Cap HL,Tan HL,Cap LH,Tan LH,BD Main,BD OLTC,Bush1 cap,Bush1 tan,Bush2 cap,Bush2 tan,Bush3 cap,Bush3 tan,Surge1 loss,Surge1 leak,Surge2 loss,Surge2 leak,Surge3 loss,Surge3 leak,CO2,C2H4,C2H2,C2H6,CH4,CO,C3H6,C3H8,H2,O2,N2
93.73333333,2.045454545,1.304347826,1.438898451,93.12966667,74.03333333,58.44266667,9.4523,9.3472,9.2422,9.1374,9.0323,8.9271,8.822,8.7167,8.6119,8.5066,8.4015,8.2962,8.1908,8.0859,7.9809,7.8759,7.7707,9.4524,9.347,9.2421,9.1373,9.0322,8.9273,8.8219,8.7167,8.6117,8.5064,8.4012,8.296,8.1909,8.0858,7.9807,7.8756,7.7703,9.4531,9.348,9.2427,9.1379,9.0326,8.9277,8.8225,8.717,8.6123,8.5071,8.4017,8.2965,8.1914,8.0864,7.9814,7.8761,7.7709,16.47,17.12,16.72,10.2156,0.0827,16.8133,0.131,85.51666667,76.81666667,171.908,0.3827,172.992,0.3665,175.662,0.3939,27.2,0,27.3,0,26.6,0,3520,4,0,4,17,1204,16,21,0,2613,47124
91.06666667,1.174311927,1.148148148,1.131188119,95.91533333,75.876,59.73166667,9.4609,9.3556,9.2503,9.145,9.0396,8.9343,8.829,8.7237,8.6184,8.5131,8.4079,8.3026,8.1973,8.092,7.9867,7.8814,7.7761,9.4611,9.3559,9.2506,9.1456,9.04,8.9346,8.8293,8.724,8.6186,8.5134,8.4081,8.3028,8.1975,8.0922,7.9869,7.8817,7.7764,9.4612,9.3559,9.2506,9.1453,9.0401,8.9347,8.8284,8.7241,8.6188,8.5136,8.4083,8.303,8.1977,8.0924,7.9872,7.8819,7.7767,19.28,18.25,19.14,6.64298,0.0922,6.64301,0.0921,67.46666667,99.83333333,171.986,0.3411,171.31,0.3329,172.091,0.3792,34,10,38.9,10,35.6,10,8763,11,0,8,33,599,4,7,0,3768,81988
89.33333333,1.421487603,1.203592814,2.1,93.49533333,74.31433333,58.69766667,9.452,9.347,9.242,9.137,9.0323,8.9272,8.8221,8.7168,8.6117,8.5067,8.4014,8.296,8.1909,8.0858,7.9808,7.8757,7.7706,9.4525,9.3469,9.2422,9.1376,9.0312,8.9272,8.8272,8.7167,8.6117,8.5065,8.4015,8.2963,8.1911,8.0659,7.9808,7.8757,7.7707,9.4525,9.347,9.24,9.1375,9.0321,8.9271,8.8219,8.7165,8.6116,8.5066,8.401,8.2959,8.1907,8.0859,7.9807,7.8756,7.704,36.68,37.04,38.54,10.1387,0.1278,17.1144,0.2331,79.9,83.36666667,173.294,0.2005,176.888,0.0419,175.894,0.0562,51.81,0,51.5,0,52.66,0,5072,3,0,3,15,572,0,59,10,13407,5190
94.65833333,3,3,3,93.03833333,73.96,58.42633333,9.4525,9.3475,9.2429,9.1376,9.0325,8.9274,8.8222,8.717,8.6118,8.5067,8.4015,8.2965,8.1911,8.0861,7.981,7.863,7.7707,9.453,9.3478,9.2428,9.1379,9.0325,8.9275,8.8226,8.7172,8.6122,8.507,8.4018,8.2967,8.1913,8.0863,7.9813,7.8761,7.771,9.4525,9.3473,9.2424,9.1375,9.0324,8.9274,8.8221,8.7168,8.612,8.5067,8.4013,8.2961,8.191,8.086,7.981,7.8758,7.7706,25.15,25.16,25.14,10.2266,0.1072,17.4651,0.2936,57.55,86.01666667,171.549,0.432,122.345,0.443,173.943,0.4429,71.7,0,76.2,0,73,0,3049,3,0,3,14,1162,0,19,0,3491,35180
92.8,1.470212766,1.734939759,1.214285714,93.14066667,74.03166667,58.47,9.4526,9.3472,9.2425,9.1376,9.0325,8.9273,8.822,8.7169,8.6118,8.5067,8.4015,8.2964,8.1909,8.0861,7.9808,7.8758,7.7706,9.4524,9.3473,9.2425,9.1375,9.0324,8.9274,8.822,8.7167,8.6119,8.5068,8.4014,8.2964,8.191,8.0862,7.981,7.8758,7.7707,9.4525,9.3474,9.2422,9.1377,9.0325,8.9274,8.8219,8.7171,8.6118,8.5067,8.4014,8.296,8.1911,8.0858,7.9809,7.8757,7.7706,22.56,21.54,25.19,10.1983,0.1029,16.9084,0.1269,79.35,74.81666667,178.697,0.3408,173.232,0.4071,171.892,0.4197,41.5,0,38.3,0,40.6,0,5555,10,0,5,42,1949,15,20,0,12173,91990
100,2,2.610169492,2.901960784,71.63356667,56.63703333,44.27326667,9.4967,9.388,9.2792,9.1707,9.0621,8.9533,8.8445,8.7353,8.6265,8.5184,8.4092,8.3007,8.1919,8.0835,7.9743,7.8659,7.7568,9.497,9.3879,9.2797,9.1707,9.0615,8.9534,8.8444,8.7357,8.6264,8.5183,8.4056,8.3007,8.1919,8.083,7.9743,7.866,7.7565,9.4972,9.3883,9.2794,9.1704,9.062,8.953,8.8449,8.7359,8.6271,8.5184,8.4095,8.3012,8.192,8.0829,7.9745,7.8656,7.7569,17.18,17.16,17.2,6.03528,0.1418,6.03535,0.1413,93.45,61.01666667,175.104,0.4081,174.531,0.479,175.117,,18,10,16.5,10,16.9,10,6703,8,0,351,223,518,30,240,36,1709,53616
81.33333333,3.021818182,1.471526196,1.186528497,96.03833333,75.57433333,59.15966667,9.4769,9.3689,9.2605,9.1532,9.0442,8.9366,8.8285,8.72,8.6116,8.5034,8.3954,8.287,8.1789,8.0709,7.9627,7.8542,7.7462,9.4774,9.3684,9.2607,9.153,9.0448,8.9361,8.828,8.7197,8.6118,8.5039,8.3954,8.2872,8.179,8.0705,7.9628,7.8545,7.7459,9.4769,9.3688,9.2609,9.1528,9.0443,8.9362,8.8282,8.7199,8.612,8.5039,8.3952,8.2867,8.1788,8.0707,7.9622,7.8543,7.7462,80.24,79.29,83.55,13.3621,0.1452,21.5195,0.1463,81.91666667,75.1,313.372,0.3614,312.564,0.3954,311.845,0.361,159,0,175.3,0,160.6,0,6802,6,0,279,154,278,50,214,20,1237,3639
90.26666667,2.073170732,1.324675325,1.483870968,95.98866667,75.51766667,59.128,9.4609,9.3542,9.2609,9.153,9.045,8.9367,8.8163,8.7091,8.606,8.4996,8.39,8.2794,8.1708,8.0664,7.9644,7.8563,7.7598,9.4773,9.3689,9.2608,9.1529,9.0448,8.9367,8.8284,8.7201,8.6118,8.5037,8.3955,8.2872,8.1789,8.0709,7.9629,7.8545,7.7463,9.4772,9.3693,9.2608,9.1531,9.0448,8.9367,8.8284,8.72,8.6119,8.5038,8.3955,8.2874,8.179,8.0789,7.9784,7.853,7.7563,118.9,120.4,123.4,13.3535,0.1235,21.9503,0.1369,88.05,64.2,309.267,0.4561,311.949,0.3711,314.585,0.4127,81,0,76.6,0,81.5,0,8603,5,0,334,152,359,48,255,16,2623,3137
84.13333333,2.238095238,1.870967742,1.857142857,96.543,75.986,59.52766667,9.4773,9.3687,9.2604,9.153,9.0446,8.9362,8.8282,8.7198,8.6119,8.5036,8.3951,8.2871,8.1789,8.0707,7.9628,7.8543,7.7463,9.4772,9.3687,9.2606,9.153,9.0448,8.9363,8.8282,8.7201,8.6118,8.5035,8.3955,8.2873,8.1787,8.0706,7.9627,7.8545,7.7463,9.4774,9.3692,9.2606,9.1526,9.0445,8.9367,8.8283,8.7198,8.6121,8.5035,8.3951,8.2869,8.1787,8.0707,7.9626,7.8542,7.745,80.12,79.12,79.57,12.405,0.1419,21.4408,0.2105,90.25,95.98333333,313.514,0.3561,315.807,0.3624,314.002,0.3694,157.1,0,152.3,0,151.2,0,7344,63,0,298,211,384,82,238,19,1603,5303
100,2,2.610169492,2.901960784,71.63356667,56.63703333,44.27326667,9.493,9.391,9.28,9.179,9.069,8.959,8.848,8.738,8.628,8.526,8.416,8.314,8.204,8.094,7.984,7.874,7.763,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.314,8.204,8.094,7.984,7.874,7.764,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.315,8.205,8.094,7.984,7.874,7.763,17.18,17.16,17.2,9.69607,0.12,16.57106,0.16,65,65,172.37,0.38,175.36,0.39,170.79,0.39,65.1,0,62.9,0,63.2,0,5985,27,0,718,238,271,59,559,31,2383,83027
100,2,2.610169492,2.901960784,71.63356667,56.63703333,44.27326667,9.493,9.391,9.28,9.179,9.069,8.959,8.848,8.738,8.628,8.526,8.416,8.314,8.204,8.094,7.984,7.874,7.763,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.314,8.204,8.094,7.984,7.874,7.764,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.315,8.205,8.094,7.984,7.874,7.763,17.18,17.16,17.2,9.69607,0.12,16.57106,0.16,65,65,172.37,0.38,175.36,0.39,170.79,0.39,65.1,0,62.9,0,63.2,0,3021,18,0,410,135,408,44,328,0,1494,82659
96,3,3,3,96.33333333,75.66666667,59,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,61.1,70.06666667,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,1958,13,0,500,145,189,385,0,0,1523,77172
94.125,3,3,3,95.66666667,75.33333333,59,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,61.26666667,56.26666667,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,2450,23,0,942,202,335,966,0,0,1664,96518
87.19166667,3,3,3,95.66666667,75.33333333,59,9.4942,9.3863,9.2783,9.1702,9.0623,8.9545,8.8462,8.738,8.6304,8.5213,8.4145,8.3062,8.1986,8.0902,7.9823,7.8747,7.7666,9.4946,9.3869,9.2786,9.1709,9.0626,8.9548,8.8465,8.7385,8.6306,8.5227,8.4148,8.3067,8.1986,8.0908,7.9826,7.8749,7.7665,9.4941,9.3861,9.2781,9.1701,9.0621,8.9543,8.8462,8.7381,8.6301,8.8221,8.4145,8.3063,8.1983,8.0903,7.9821,7.8745,7.7715,20,20,20,10,0.01,20,0.01,89.28333333,57.91666667,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,3592,16,0,737,199,411,763,0,21,3601,90228
91.06666667,1.280898876,1.17,1.46875,89.24566667,71.06566667,57.30866667,9.4769,9.3794,9.259,9.1528,9.0449,8.9381,8.8316,8.7246,8.6179,8.5112,8.405,8.2979,8.1909,8.0845,7.9784,7.8709,7.7645,9.4714,9.3645,9.258,9.1516,9.0449,8.9382,8.8313,8.7245,8.618,8.5112,8.4045,8.2978,8.1909,8.0844,7.9777,7.8709,7.7642,9.4715,9.3647,9.258,9.152,9.045,8.9384,8.8318,8.7249,8.6184,8.5113,8.4046,8.2975,8.1912,8.0845,7.9778,7.8714,7.7649,25.54,28.69,27.21,,,,,90.03333333,78.55,,,,,,,,,,,,,7990,11,0,204,259,723,128,0,30,1867,99186
84.4,1.290076336,1.06626506,1.237560193,88.58866667,70.60233333,56.94966667,9.4764,9.3694,9.2625,9.1561,9.0486,8.9417,8.8352,8.728,8.6207,8.5141,8.4074,8.3009,8.1941,8.0869,7.9796,7.8729,7.7665,9.4767,9.3694,9.2631,9.1562,9.0493,8.9421,8.8351,8.7278,8.6212,8.5143,8.4078,8.3007,8.1939,8.0868,7.9801,7.8736,7.7664,9.4755,9.3694,9.2623,9.1557,9.0487,8.9416,8.8347,8.7275,8.6212,8.5143,8.4075,8.3004,8.194,8.0871,7.9789,7.8734,7.7664,29.27,28.72,30.92,7.32084,0.0691,7.32077,0.0689,99.18333333,95.61666667,,,,,,,,10,,10,,10,6227,10,0,334,222,295,235,0,34,2171,66618
94.375,3,3,3,87.66666667,70,56.66666667,9.4895,9.3817,9.2743,9.1668,9.0589,8.9513,8.8432,8.736,8.6278,8.5206,8.4129,8.3054,8.1976,8.0897,7.9816,7.8742,7.7666,9.4856,9.3815,9.2743,9.1668,9.0584,8.9513,8.8434,8.7358,8.6281,8.5201,8.4129,8.3051,8.1977,8.0897,7.9815,7.8742,7.7668,9.4895,9.3821,9.2743,9.1662,9.0587,8.9507,8.8432,8.7357,8.6278,8.5203,8.4121,8.3048,8.1971,8.0895,7.9817,7.8742,7.7664,20,20,20,5.92234,0.1184,5.92236,0.1177,79.21666667,84.43333333,,,,,,,79.5,10,81.1,10,78.8,10,5190,127,0,449,467,576,187,273,47,156,91735
87.31666667,1.355828221,1.574712644,1.3125,88.36966667,70.34666667,56.73266667,9.4705,9.3636,9.2572,9.1507,9.0442,8.9374,8.8308,8.7238,8.6173,8.5106,8.4039,8.2971,8.1903,8.0837,7.977,7.8705,7.7638,9.471,9.3641,9.2577,9.1513,9.0496,8.9376,8.831,8.7242,8.6177,8.5111,8.404,8.2974,8.1905,8.0839,7.9775,7.8708,7.7641,9.4705,9.3638,9.2523,9.1508,9.0443,8.9375,8.8308,8.7239,8.6172,8.5107,8.4038,8.297,8.1902,8.0837,7.9721,7.8703,7.7637,26.68,37.24,35.02,,,,,51.68333333,57.11666667,,,,,,,,,,,,,10773,133,0,265,270,978,176,18,318,710,75448
88.38333333,1.5,1.323529412,1.771144279,97.524,76.618,59.81833333,9.497,9.3941,9.2864,9.1784,9.0695,8.9578,8.8477,8.7401,8.6377,8.5241,8.4162,8.3099,8.2099,8.0954,7.9819,7.8803,7.7765,9.5231,9.4113,9.3051,9.2041,9.1043,8.9904,8.8881,8.7386,8.6429,8.5365,8.4081,8.2999,8.1924,8.0846,7.9767,7.8643,7.7611,9.5147,9.4053,9.2975,9.1886,9.0725,8.9744,8.866,8.7588,8.647,8.5335,8.4234,8.324,8.1913,8.0814,7.9757,7.8791,7.78,41.92,42.35,42.24,3.76288,0.1798,3.7628,0.1792,57.05,50.5,,,,,,,36.1,10,30,10,59,10,5084,8,0,333,103,138,47,310,13,4682,3888
96.4,1.586956522,1.52173913,1.25477707,97.17666667,76.287,59.69233333,9.4834,9.3753,9.2672,9.1599,9.0525,8.9449,8.837,8.729,8.621,8.5134,8.4055,8.2978,8.1901,8.0825,7.9744,7.867,7.7588,9.4834,9.3754,9.2679,9.1602,9.0529,8.9447,8.8373,8.7289,8.6212,8.5135,8.4057,8.2977,8.1899,8.0825,7.9748,7.8669,7.7592,9.4831,9.3752,9.2675,9.16,9.0522,8.9447,8.8366,8.7287,8.6211,8.5132,8.4054,8.2975,8.1898,8.082,7.9743,7.8666,7.7588,59.01,58.32,59.33,,,,,73.7,73.81666667,,,,,,,,,,,,,3998,34,0,369,133,153,72,306,9,7677,5064
92.8,1.380530973,1.304511278,2.333333333,96.57233333,75.82033333,59.29833333,9.4833,9.3755,9.268,9.1603,9.0527,8.9446,8.8371,8.7291,8.6212,8.5135,8.4057,8.2978,8.1899,8.0823,7.9746,7.8669,7.7589,9.4833,9.3757,9.2677,9.1603,9.0525,8.945,8.837,8.7289,8.6216,8.5137,8.4058,8.2979,8.1899,8.0823,7.9746,7.8669,7.759,9.4829,9.3752,9.2672,9.1597,9.0518,8.9442,8.8366,8.7285,8.6207,8.5131,8.4051,8.2972,8.1893,8.0819,7.9741,7.8663,7.7586,21.8,26.27,23.22,,,,,86.25,60.08333333,,,,,,,,,,,,,2324,9,0,397,137,180,26,324,0,1970,75133
86.66666667,1.58699187,1.297674419,1.643835616,96.82833333,76.02566667,59.40033333,9.4826,9.3747,9.267,9.1597,9.0518,8.9441,8.8362,8.7286,8.6207,8.513,8.4051,8.2972,8.1892,8.0817,7.9741,7.8664,7.7584,9.4827,9.3749,9.2671,9.1598,9.0521,8.9444,8.8367,8.7287,8.621,8.5132,8.4054,8.2975,8.1894,8.0819,7.9743,7.8665,7.7586,9.4831,9.375,9.2672,9.16,9.0521,8.9444,8.8366,8.7287,8.621,8.5132,8.4054,8.2975,8.1896,8.082,7.9742,7.8665,7.7586,108.8,101.9,105.2,6.96901,0.0877,6.96887,0.0779,98.2,88.3,175.536,0.4093,179.513,0.4195,177.664,0.4209,30.9,10,33.4,10,31.6,10,4634,31,0,890,292,560,85,985,52,132,102
87.31666667,1.476439791,1.149466192,1.343373494,97.01366667,76.11733333,59.39066667,9.4822,9.3744,9.2668,9.1594,9.0518,8.944,8.8362,8.7282,8.6204,8.5127,8.4048,8.297,8.1891,8.0816,7.974,7.8662,7.7582,9.4824,9.3743,9.2666,9.1591,9.0518,8.9441,8.8362,8.728,8.6206,8.5129,8.4047,8.2973,8.189,8.0818,7.974,7.8661,7.7581,9.4418,9.3743,9.2669,9.1592,9.0516,8.9439,8.8362,8.7282,8.6206,8.5128,8.4049,8.2972,8.1892,8.0781,7.9739,7.8661,7.7583,27.68,29.19,29.22,10.7435,0.0626,19.9182,0.0768,60,60,174.192,0.3748,172.895,0.3397,173.693,0.3925,34,0,38.6,0,32.6,0,4893,18,0,623,174,184,31,481,8,5987,4772
92.8,1.550387597,1.275675676,1.511450382,92.35183333,72.47456667,56.69033333,9.4829,9.3754,9.2675,9.1601,9.0523,8.9445,8.8365,8.7289,8.6209,8.5134,8.4056,8.2977,8.1897,8.0822,7.9743,7.8667,7.759,9.4834,9.3756,9.2674,9.16,9.0526,8.9449,8.8371,8.7287,8.6211,8.5135,8.4054,8.2976,8.1899,8.0825,7.9747,7.8666,7.759,9.483,9.3751,9.2671,9.16,9.0522,8.9446,8.8367,8.729,8.6211,8.5132,8.4053,8.2973,8.1895,8.0817,7.9744,7.8665,7.7585,55.31,53.31,50.38,7.08941,0.0853,7.08956,0.0688,94.76666667,64.31666667,178.281,0.213,177.541,0.2086,177.573,0.2114,30.4,10,32.1,10,30.1,10,4447,27,0,265,122,211,56,201,32,3107,5211
89.33333333,1.563779528,1.345238095,1.878378378,94.77133333,74.625,58.50933333,9.486,9.3801,9.2722,9.1642,9.0563,8.9483,8.8399,8.7323,8.6243,8.5165,8.4085,8.3006,8.1926,8.0847,7.9768,7.8688,7.7609,9.487,9.3793,9.2708,9.1632,9.0551,8.9472,8.8394,8.7318,8.6234,8.5154,8.4075,8.2999,8.1922,8.0842,7.9764,7.8685,7.7605,9.487,9.3796,9.2718,9.1635,9.0559,8.9478,8.8398,8.7318,8.6239,8.5163,8.4083,8.3001,8.1924,8.0845,7.9765,7.8687,7.7609,21.31,20.71,18.63,10.8671,0.0803,19.822,0.0781,71.83333333,64.05,176.805,0.3968,171.52,0.2945,172.97,0.3313,37.6,0,38.1,0,37.9,0,4198,6,0,104,63,118,42,89,21,3718,2999
94.66666667,1.404761905,1.262295082,1.342857143,93.855,73.83933333,57.87166667,9.4866,9.3792,9.2704,9.1624,9.0547,8.9471,8.8392,8.7315,8.6234,8.515,8.4078,8.2997,8.1916,8.0837,7.9759,7.8682,7.7605,9.4868,9.3787,9.2708,9.163,9.0554,8.9469,8.8392,8.7313,8.6236,8.5154,8.4078,8.2994,8.1915,8.0837,7.9758,7.8684,7.7603,9.487,9.3785,9.2713,9.1634,9.0547,8.9475,8.8393,8.7318,8.6242,8.5159,8.4077,8.2998,8.1919,8.0844,7.9766,7.868,7.7608,96.46,97.2,95.59,10.9949,0.0808,20.6241,0.0921,68.78333333,66.45,176.374,0.3911,177.565,0.3983,176.58,0.3877,37,0,40.7,0,37.6,0,8686,25,0,100,65,125,22,79,33,6633,3750
89.33333333,1.782178218,1.296428571,2.409090909,94.09,74.02533333,57.97866667,9.4927,9.3856,9.2773,9.1687,9.0614,8.9528,8.8454,8.737,8.6289,8.5221,8.4133,8.3053,8.1977,8.0898,7.9824,7.8738,7.7659,9.4918,9.384,9.276,9.168,9.0601,8.9522,8.8442,8.7362,8.6283,8.5204,8.4124,8.3046,8.1966,8.0887,7.9808,7.8729,7.7651,9.4917,9.3838,9.276,9.168,9.06,8.952,8.8441,8.7361,8.6281,8.5202,8.4123,8.3044,8.1964,8.0885,7.9806,7.8728,7.7649,28.62,26.38,24.28,6.26433,0.1431,,,64.16666667,79.11666667,177.597,0.401,176.628,0.396,176.132,0.3442,48.2,10,48.2,10,47.5,10,7830,6,0,13,44,144,39,23,23,17315,5085
91.05833333,1.4,1.234375,1.352941176,93.49366667,73.516,57.58333333,9.4863,9.3794,9.2707,9.1625,9.0547,8.9475,8.8391,8.7316,8.6238,8.5156,8.4076,8.2998,8.1918,8.0845,7.9767,7.868,7.7604,9.4889,9.3787,9.2715,9.1631,9.0551,8.9478,8.8388,8.7313,8.6237,8.5162,8.4078,8.3,8.1922,8.0842,7.9759,7.8685,7.7609,9.4876,9.3791,9.2715,9.163,9.0555,8.9474,8.8398,8.732,8.6237,8.5162,8.4082,8.3001,8.1922,8.0845,7.9766,7.8686,7.7609,105,105.68,104.71,11.0138,0.0954,19.7308,0.0907,80.26666667,59.45,171.603,0.3602,172.162,0.3075,176.379,0.3981,82.7,0,77.9,0,80.6,0,7696,6,0,76,83,162,13,53,35,9901,4774
90.26666667,1.404181185,1.097826087,1.381578947,93.38633333,73.40766667,57.47166667,9.4827,9.3747,9.2671,9.1595,9.052,8.9443,8.8363,8.7287,8.6209,8.5132,8.4053,8.2975,8.1895,8.0818,7.9742,7.8665,7.7585,9.4834,9.3753,9.2678,9.1604,9.0528,8.945,8.837,8.7292,8.6213,8.5136,8.4059,8.2979,8.19,8.0823,7.9747,7.8669,7.7591,9.4826,9.3744,9.267,9.1594,9.0515,8.9441,8.8361,8.7285,8.6204,8.5131,8.405,8.2972,8.1893,8.0815,7.974,7.8661,7.7583,37.09,36.72,38.07,11.147,0.0986,18.694,0.14125,77.88333333,81.7,172.577,0.3498,171.783,0.3964,171.53,0.3864,33.4,0,33.7,0,33.4,0,3527,3,0,44,27,65,0,83,0,2681,1813
90.625,2,2.610169492,2.901960784,71.63356667,56.63703333,44.27326667,9.493,9.391,9.28,9.179,9.069,8.959,8.848,8.738,8.628,8.526,8.416,8.314,8.204,8.094,7.984,7.874,7.763,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.314,8.204,8.094,7.984,7.874,7.764,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.315,8.205,8.094,7.984,7.874,7.763,17.18,17.16,17.2,10.8977,0.0912,19.578,0.0895,46.11666667,51.63333333,171.541,0.1902,175.043,0.1899,176.281,0.1991,41.41,0,42.106,0,43.306,0,3915,5,0,122,75,145,17,92,0,2950,40073
92.93333333,2.407407407,1.290322581,1.594758065,93.291,73.33133333,57.435,9.4827,9.3748,9.2671,9.1598,9.0521,8.9443,8.8365,8.7287,8.6208,8.5132,8.4053,8.2974,8.1894,8.0819,7.9743,7.8665,7.7586,9.4825,9.3746,9.2668,9.1594,9.0517,8.944,8.8362,8.7283,8.6206,8.5128,8.4049,8.2971,8.1892,8.0816,7.9741,7.8661,7.7583,9.4829,9.3781,9.2612,9.16,9.0522,8.9442,8.8367,8.7287,8.621,8.5131,8.4054,8.2973,8.1895,8.0819,7.9741,7.8664,7.7586,144.3,143,140.3,10.8708,0.0863,20.0927,0.08,67.75,69.91666667,171.48,0.4062,173.417,0.383,171.451,0.3841,66.5,0,69.2,0,70.1,0,4265,8,0,177,123,320,20,113,0,670,46766
81.83333333,0.470880361,0.232970451,0.444386423,93.32433333,73.38233333,57.44833333,9.483,9.3751,9.2673,9.1599,9.0522,8.9445,8.8366,8.7287,8.6207,8.5134,8.4054,8.2975,8.1897,8.0821,7.9742,7.8665,7.7588,9.4827,9.3747,9.2671,9.1594,9.0517,8.9441,8.8363,8.7286,8.6206,8.513,8.405,8.2973,8.1891,8.0815,7.9738,7.8662,7.7585,9.4831,9.3751,9.2674,9.16,9.0523,8.9445,8.8368,8.7288,8.621,8.5133,8.4054,8.2977,8.1898,8.0823,7.9746,7.8667,7.7587,21.13,20.31,21.01,10.9209,0.0883,20.2021,0.0932,50,60.55,173.857,0.4032,175.694,0.3749,177.212,0.4045,65.8,0,68.1,0,70.9,0,4552,8,0,49,94,158,18,34,18,14967,93842
89.33333333,2.277966102,1.704545455,1.824902724,94.41233333,74.29166667,55.54466667,9.4828,9.3746,9.2674,9.1598,9.0519,8.9444,8.8367,8.7286,8.621,8.513,8.4054,8.2974,8.1894,8.082,7.9742,7.8661,7.758,9.4829,9.375,9.267,9.1596,9.052,8.9441,8.8362,8.724,8.6209,8.5129,8.405,8.2973,8.1894,8.0816,7.974,7.8664,7.7586,9.4832,9.3751,9.267,9.1603,9.0525,8.9444,8.8368,8.729,8.6213,8.5131,8.4057,8.2976,8.1897,8.0822,7.9745,7.8668,7.759,15.48,19.22,17.42,10.8175,0.0691,20.2853,0.0661,82.33333333,70,173.259,0.3958,171.104,0.3514,170.962,0.1686,31.1,0,31,0,30.6,0,3737,6,0,60,61,247,18,50,0,7178,57699
89.33333333,1.74137931,1.25,1.395910781,93.403,73.47633333,57.578,9.4827,9.3748,9.2672,9.1596,9.0522,8.9442,8.8365,8.7286,8.6208,8.5132,8.4051,8.2974,8.1895,8.0819,7.9742,7.8665,7.7585,9.4835,9.3756,9.2678,9.1606,9.0526,8.945,8.8371,8.7293,8.6214,8.5139,8.4059,8.2979,8.1903,8.0826,7.9749,7.8671,7.7592,9.4816,9.3746,9.2672,9.1596,9.0519,8.944,8.8363,8.7183,8.6204,8.5127,8.405,8.2971,8.1894,8.0818,7.9741,7.866,7.7585,24.05,37.66,41.66,10.5796,0.0717,19.3031,0.0736,76.03333333,76.45,171.102,0.3668,172.079,0.284,173.767,0.3759,39.4,0,40.1,0,39.6,0,5844,8,0,61,106,279,41,0,24,3601,55752
91.06666667,1.458015267,1.171021378,1.271186441,92.934,73.06733333,57.252,9.4824,9.3742,9.2669,9.1593,9.0518,8.9439,8.8361,8.7281,8.6204,8.5129,8.405,8.2971,8.1894,8.0817,7.9737,7.8663,7.7585,9.4825,9.3747,9.2666,9.1597,9.0516,8.9442,8.8361,8.7281,8.6204,8.5128,8.4051,8.297,8.1893,8.0816,7.974,7.8664,7.7583,9.4827,9.3748,9.2673,9.16,9.052,8.9438,8.8365,8.7286,8.621,8.5132,8.4052,8.2974,8.1893,8.0818,7.974,7.8663,7.7586,24.02,30.92,30.66,6.95862,0.0565,6.95864,0.0649,66.16666667,69.1,170.086,0.3718,174.166,0.3966,169.549,0.3953,40.7,10,38.1,10,38.6,10,7091,7,0,41,90,265,30,0,0,3771,42989
